prime_days,loot_collected,day_stream_hr,evennig_stream_hr,night_stream_hr,bits_donated,cs_contacts,churn,prime_student,used_sub,day_sessions,evennig_sessions,night_sessions,follows
113,20,157.8,161.5,271.5,8.7,5,1,0,1,83,56,100,2
71,0,141.2,149.1,171.4,7,2,0,0,0,132,90,72,2
177,27,230.2,196.1,215.4,10.4,1,0,0,1,106,78,108,2
49,0,237.8,208.9,167.8,15.6,2,1,1,0,92,119,86,6
106,0,204,168.5,164,13.3,3,1,1,0,84,61,102,3
60,0,221.1,178.6,202.7,7.4,1,0,0,0,106,48,90,3
43,0,177.2,142.6,314.1,12.7,4,0,0,0,93,60,144,2
66,0,118,248.1,214.4,5.3,1,0,0,0,133,99,122,5
125,0,163.8,255.6,192.9,15.7,0,0,0,0,73,85,95,4
114,4,141.3,230.4,223.7,9.4,3,0,0,1,96,88,85,3
112,0,272.5,226.1,159.1,16.4,3,1,0,0,119,94,94,5
101,16,118.9,228.3,180.1,8.2,2,0,0,1,112,97,111,5
70,0,7.9,136.4,156.6,12.1,0,0,0,0,100,83,89,1
59,0,159.5,167.2,138.6,10.2,0,0,0,0,96,123,106,4
59,0,150.2,185.7,212.5,12.1,1,0,0,0,70,98,128,2
124,30,144.5,262.3,226.5,12,2,0,0,1,35,101,82,7
99,0,140.7,210.9,229.9,12.4,2,0,0,0,88,98,125,4
150,0,169.2,216.8,179.4,12.6,1,0,0,0,123,83,107,3
81,0,220.8,148.5,183.9,7.6,2,0,0,0,77,87,100,3
86,0,216.3,266.3,214,4.5,0,0,0,0,96,77,110,3
84,0,169.5,157.6,98.2,10.6,0,0,0,0,96,94,70,7
118,35,256.3,258.1,215.5,11.7,1,0,0,1,119,91,130,1
89,0,179.7,299.8,185.3,7.6,1,0,0,0,128,92,120,3
93,0,266,130.1,165.8,13.1,3,0,0,0,120,84,63,6
85,0,96.7,193.8,171.7,9.7,2,0,0,0,97,95,88,3
160,0,82.7,194.6,159,10.9,0,0,0,0,116,95,54,9
28,0,168.2,161.7,192.4,10.1,3,0,0,0,87,92,112,3
73,0,286.4,178.2,214.2,10.7,1,1,0,0,109,67,152,14
156,0,174.3,186.6,258.2,12.9,3,0,0,0,95,128,105,5
33,0,190.6,161.7,189.9,13,1,0,1,0,100,104,136,6
77,0,175.5,205.1,245.2,17.8,4,0,0,0,86,78,100,3
119,0,133.4,204.6,196.9,11.1,1,0,0,0,102,71,103,7
91,27,204.6,136,210.5,6.6,3,0,0,1,96,93,82,2
102,0,242.2,233.2,188.5,6.2,3,0,0,0,88,89,121,6
86,33,253.1,210.1,95,11.9,3,0,0,1,112,94,98,4
82,0,130,185.3,178.7,8.3,0,0,0,0,110,88,105,4
89,0,105.9,189.6,170.9,12.7,0,0,0,0,151,142,67,7
86,0,194.2,193.8,192,9.3,3,0,0,0,98,95,123,7
134,0,183.8,123.5,160.7,6.1,1,0,0,0,111,92,105,2
92,0,196.5,190,163.2,10.8,2,0,0,0,82,89,99,2
87,0,184.5,172,183.4,13.7,3,0,0,0,81,103,96,3
64,0,261.9,148.1,145.2,13.8,0,0,0,0,113,99,74,4
80,0,202.4,260.2,177.4,9.2,3,0,0,0,118,67,112,5
165,39,167.4,172.7,192.6,9.5,3,0,0,1,113,94,113,4
153,22,167.7,246.8,203.9,7.5,1,0,0,1,104,91,117,11
41,30,191.7,193,149.4,11.1,1,0,0,1,109,86,93,4
108,0,240.2,230.3,217,5.2,2,0,0,0,78,109,83,1
104,26,189.1,178.2,199.3,11.1,1,0,0,1,112,97,104,4
115,0,127.7,182.9,172.9,10.6,1,0,0,0,67,90,92,7
87,0,205.2,99.5,189.5,13.4,1,0,0,0,106,122,75,3
159,23,153.6,216.9,161.3,12.6,2,0,0,1,93,88,91,3
119,0,154.5,193.6,180.9,13.4,2,0,0,0,129,87,145,3
69,0,153.7,194,256.1,14.1,1,0,0,0,109,105,114,6
87,36,171.2,185.8,227.6,10.8,1,0,1,1,138,102,97,3
93,0,328.1,151.7,303.5,8.7,1,1,0,0,106,89,114,3
154,0,145.9,208.2,180.9,14.4,0,1,1,0,69,141,106,10
57,37,201.2,280.1,154.2,11.8,1,0,0,1,76,122,110,1
130,0,139.1,246,207.2,11.4,5,0,0,0,72,112,121,9
151,0,118.9,278.3,194.8,13.2,2,0,0,0,128,65,61,10
162,0,217.6,279,250.7,10.4,2,1,0,0,87,71,65,4
60,0,145,209.1,328.5,14.6,1,0,0,0,133,92,112,2
81,0,203.5,289.6,212.9,8.7,3,0,0,0,89,69,71,3
132,0,240.1,180.4,133.4,8,3,0,0,0,115,91,122,6
86,0,83.8,240.2,158.6,6.7,1,0,0,0,121,96,108,8
136,0,269.8,228.8,257.5,10.1,1,1,0,0,106,101,106,8
121,21,126.3,209.6,192.5,10.6,1,0,0,1,84,102,129,2
105,15,88.1,175.9,269.9,9.7,2,0,0,1,125,142,85,1
105,34,218.5,196.7,151.1,9.9,2,0,0,1,61,74,103,4
51,26,236.8,263.4,181.1,11.2,1,0,0,1,61,97,91,8
64,0,124.1,192.8,162.9,6.4,3,0,0,0,117,108,84,5
80,30,184.2,167.5,212.8,10,0,0,1,1,132,109,114,10
56,0,222.7,277,101.8,13.6,4,0,0,0,133,89,94,4
120,0,149.2,193.6,248.9,11.1,1,0,0,0,98,88,119,5
103,0,206.5,180.2,220.6,12.2,3,0,0,0,125,113,95,4
164,27,159.7,168.8,244.1,9.6,3,0,0,1,102,113,127,9
116,27,204.7,209.4,212.9,7,2,0,0,1,118,91,67,2
121,0,213.2,120.7,244.4,7.5,1,0,0,0,79,116,102,4
55,0,269.6,171.7,219,8.2,1,0,1,0,121,91,98,6
183,0,116.7,213.8,214.3,9.7,2,0,0,0,92,112,112,6
104,0,263.4,235.5,102,13,0,0,0,0,101,117,146,4
90,0,140.2,213.9,120,7.1,1,0,0,0,97,102,126,2
82,0,197.7,127.6,142.1,13.5,1,0,0,0,101,83,103,3
101,0,136.2,220.9,196.9,13.3,3,0,0,0,92,110,116,7
9,16,88.5,178.8,228.7,11.5,2,0,0,1,87,108,96,3
97,0,215.3,242.4,279.8,12.1,0,0,0,0,58,91,105,9
94,0,269.2,193.8,257.6,8.9,3,1,0,0,104,144,61,2
127,25,203.8,267.1,225.1,7.3,0,0,0,1,118,48,105,5
125,34,268.4,222.2,117.6,10.3,0,0,0,1,112,108,102,3
140,0,159.1,269.8,220.4,10.3,1,0,0,0,104,106,116,4
90,0,114.4,127.7,253.1,10.1,2,0,0,0,122,154,109,5
67,0,138.9,208.9,232.4,9.2,2,0,0,0,65,109,82,3
113,0,186,237.4,148.1,12.2,1,0,0,0,55,105,83,6
121,26,170.4,254.5,219.6,15.1,0,0,0,1,91,90,122,5
93,0,164.5,230.9,149.9,9.9,4,0,0,0,95,87,91,3
121,0,168.6,168.6,95.3,12.3,1,0,0,0,121,94,59,4
53,0,261.2,250.8,176,9.8,0,1,0,0,119,105,112,2
75,0,190.5,178.4,162.4,13.1,1,0,0,0,91,75,113,5
132,0,181.1,314.4,246.7,4.2,2,0,0,0,121,109,81,9
162,0,177.1,114.7,153.6,6.5,3,0,0,0,131,122,88,6
140,0,160.5,240.5,233.5,11.3,1,0,0,0,114,103,121,4
91,0,134.7,295.3,195.5,6.6,2,0,0,0,116,98,121,5
73,28,198.2,139.1,199.1,8.8,2,0,0,1,107,123,139,1
95,0,228.9,255.7,208,10.1,4,1,1,0,134,71,120,2
145,0,241.7,135.8,277.6,13.1,0,0,0,0,137,100,123,3
100,0,131.1,176.2,89.7,4.3,1,0,0,0,108,81,81,4
122,0,234.1,200.2,237.4,13.1,2,0,0,0,101,121,89,9
109,0,200.1,300.9,236,11.9,0,0,0,0,72,120,68,5
82,0,154,94.4,287.6,10.1,1,0,0,0,107,114,95,7
65,23,224.2,189.6,222.8,9.8,0,0,0,1,106,100,75,4
52,0,148.3,181.6,155.6,8.3,3,0,0,0,83,79,104,6
136,24,174.6,176.6,214.4,8.8,2,0,0,1,76,114,91,5
75,0,138.5,153.2,215.6,11.1,1,0,0,0,110,86,103,7
146,0,109,265.8,228.3,12.6,1,0,0,0,69,98,80,2
105,0,162.3,212.5,214.7,11.1,4,0,0,0,99,95,114,8
48,0,210.8,189.6,157.6,16.4,2,0,0,0,84,98,99,3
45,0,142.4,318.7,224.1,11.1,1,0,0,0,107,78,108,7
106,37,223.5,235.1,140.1,10.6,2,0,0,1,104,99,90,5
33,0,182.5,232.1,149.2,7.5,2,0,0,0,65,96,82,2
68,0,219.6,141.1,205.7,10.8,2,0,0,0,97,144,101,4
106,0,193.6,238.2,176.4,12.9,0,0,0,0,66,82,107,3
141,0,192.4,156.9,175.8,11,0,0,0,0,111,87,82,6
98,0,236.2,189.4,153.6,13.3,0,0,0,0,122,110,104,4
94,28,233.2,113.3,118,16.1,0,0,0,1,88,102,71,4
65,0,158.8,188.5,189.3,9.8,2,0,0,0,53,132,87,4
85,0,126.1,274.7,184.4,9.8,1,0,0,0,112,126,95,4
71,0,290.4,253.9,263.3,10.1,3,1,0,0,108,92,126,5
112,30,60.6,165.9,132.8,13.3,0,0,0,1,113,96,99,7
110,0,148.4,193.8,206,6.9,0,0,0,0,95,98,106,6
111,0,246.5,216.3,179.6,12.7,2,0,0,0,108,89,99,3
74,0,298.1,201.3,214.7,9.7,2,1,0,0,112,100,88,4
105,0,119.3,185.1,157,10.9,2,0,0,0,82,111,74,4
40,0,242.5,232.9,154,9.6,0,0,0,0,82,97,86,7
128,18,222.1,160.6,218.8,13.6,0,1,1,1,89,109,102,2
123,0,236.2,273.9,227,10.1,2,1,0,0,135,88,77,6
122,0,144.2,212.2,169.3,9.5,0,0,0,0,87,74,87,4
114,19,154.6,241.6,160,12.6,3,0,0,1,100,109,112,1
102,25,137.4,176.7,188.2,10.2,2,0,0,1,100,83,93,6
126,0,103.7,127,329.3,14.4,0,0,0,0,93,107,66,1
150,0,136.6,209.4,161.1,12.2,4,1,0,0,112,81,78,2
60,0,289.8,255.6,242.8,11.7,2,1,0,0,101,115,76,4
123,0,260.9,168.5,178.3,13.3,3,0,0,0,85,103,91,5
138,0,196.2,176.5,232.4,15.2,0,1,1,0,129,86,108,1
29,0,195.6,126.4,148.6,14.2,1,0,0,0,71,74,87,4
111,0,222.2,162.5,184.9,11.9,4,0,0,0,96,111,120,7
37,0,172.9,183,226.4,9.8,0,1,1,0,119,86,100,1
111,0,249.8,242.4,231.8,11.6,0,1,0,0,109,106,78,4
81,0,154.5,216.2,229.8,13.7,1,0,0,0,84,91,82,3
46,0,90.4,276.2,146.5,12.7,1,0,0,0,108,77,111,2
69,27,268.8,246.6,271.9,16.4,0,0,0,1,78,89,102,3
125,0,106.1,157.6,192.5,8.1,1,0,0,0,95,113,69,3
43,0,27,160.9,279.5,10.7,3,0,0,0,117,97,96,3
127,27,140.1,223.4,257.9,3.8,1,0,0,1,59,111,73,10
94,0,245,180.4,262.9,9.7,1,0,0,0,112,91,105,6
46,0,196.7,205.9,216.6,11.2,3,0,0,0,85,74,112,5
73,26,131.2,106.5,221.7,10.2,2,0,0,1,98,97,96,6
146,23,149.6,239.8,293.5,7.4,2,0,0,1,96,124,135,4
93,0,239.8,251.8,168.6,10.9,1,0,0,0,70,99,112,10
52,31,142.1,193,253.4,11,1,0,0,1,77,97,88,4
202,0,115.4,178.7,185.7,6,3,0,0,0,137,70,113,3
129,31,193,224.8,197.6,10.3,2,0,0,1,99,87,91,8
94,0,206.1,224.6,256.7,13,1,0,0,0,49,115,74,1
100,0,160.3,221.3,150.4,11.2,0,0,0,0,138,92,120,2
43,0,199.9,288.4,180.6,11.3,1,0,0,0,108,80,103,7
130,0,213.1,206.2,163.4,8.9,0,0,0,0,105,108,93,3
124,0,178.3,235,239.7,10.9,3,0,0,0,102,120,119,1
92,0,252.3,207,284.6,12,3,1,1,0,120,112,95,5
48,0,197.7,136.7,244.4,13.2,4,0,0,0,64,126,81,5
98,29,111.1,217.9,248.1,6.6,2,0,0,1,105,101,108,3
100,0,96.5,210.2,146.4,12.5,1,1,0,0,86,133,106,3
79,0,156.9,122.2,189.1,11.3,3,0,0,0,109,87,103,5
164,0,123.3,170,165.9,12.7,1,0,0,0,78,85,78,2
105,0,193.7,183.2,293.7,10.8,1,0,0,0,108,124,72,5
89,0,206.9,167.7,155.7,10.9,0,0,1,0,134,105,86,4
126,0,249.8,261.9,166.8,12.7,3,1,0,0,96,92,108,4
96,0,144,224.7,227.7,10,1,0,0,0,102,73,91,7
120,33,299.5,163.4,146.7,11.6,0,0,0,1,83,84,88,5
212,0,226,304.6,181.2,12.6,2,1,0,0,127,83,132,4
72,0,137.6,143.5,273.7,9.6,2,0,0,0,106,94,110,6
155,26,211.7,139.2,146.7,11.1,1,0,1,1,121,123,89,3
89,0,89.7,179.8,145.7,9.5,2,0,0,0,80,81,120,4
126,0,197.6,246.5,285.3,12.5,2,0,1,0,126,112,104,8
172,0,270,256.6,168.5,12,2,1,0,0,102,111,104,5
75,0,224.7,192,212.2,11.3,3,0,0,0,116,79,98,11
143,0,194.3,123.6,229.5,10.2,2,0,0,0,99,133,99,2
166,0,47.7,264.4,235.2,13.2,0,1,1,0,89,95,97,3
132,0,190.1,182.2,279.8,13,1,0,0,0,105,116,105,2
94,0,89.5,339.9,172.9,7.9,1,1,1,0,94,106,76,1
99,0,182.6,154.5,196,12.1,0,0,0,0,83,111,57,5
136,35,205.5,298.5,214.2,6.9,1,0,0,1,86,119,104,4
119,0,231.5,266.9,211,7.4,1,0,0,0,82,97,118,10
115,0,251.3,252.5,118.3,9.9,3,1,1,0,69,96,112,1
160,0,171.2,243.5,178.2,13,2,0,0,0,103,121,92,3
166,0,197.9,251,138.3,11.2,2,0,0,0,89,113,85,2
120,0,134.8,204.1,238.4,6.7,1,0,0,0,94,106,109,8
173,0,191.4,168.5,109.3,10.3,1,0,0,0,114,138,99,3
156,0,174.5,197.4,238.5,10.6,0,0,0,0,65,116,86,2
70,0,177.4,226.2,254.1,10.9,0,0,0,0,125,104,72,4
41,0,182.1,211.5,207.4,6.8,1,0,0,0,89,104,124,1
132,0,222.4,165.4,208.4,11.2,0,0,0,0,85,76,97,4
47,0,47.8,178.9,152.6,13.3,0,1,1,0,120,123,96,7
160,0,121.8,89.3,150.7,10.3,1,0,0,0,97,97,92,5
180,0,143.5,189.3,174.9,8.8,3,0,0,0,121,111,82,5
93,0,164.9,210.4,229.4,7.8,2,0,0,0,68,86,104,4
109,0,193.6,148.7,282.5,13.1,2,0,0,0,58,115,105,1
80,0,101.1,263.2,137.7,7.3,0,0,0,0,121,110,74,5
54,24,92.3,193.1,99.3,11.6,2,0,0,1,88,98,119,3
121,0,168.9,123.9,266.3,2.9,2,0,0,0,128,99,105,7
157,29,219.2,206,192.4,15,1,0,0,1,102,109,117,5
170,37,178.1,242.8,243,13,0,0,0,1,130,103,93,4
138,0,146.5,284.5,176,14,3,0,0,0,101,142,98,6
92,31,172.3,266.2,228.2,11.8,1,0,0,1,116,91,90,5
126,0,190.9,149.7,191.4,13,1,0,0,0,143,72,87,3
41,0,232.1,327.1,226.5,10.9,3,1,0,0,74,88,119,2
167,0,169.2,173.3,216.5,12.4,4,1,0,0,124,108,64,4
91,0,123.8,319,237.6,7.3,2,0,0,0,107,125,78,4
127,0,96,177,162.2,9.7,3,0,0,0,117,68,127,4
88,27,93.4,252,189,10.9,1,0,0,1,106,92,104,1
113,0,90.6,170.6,137.4,5.4,1,0,0,0,130,100,74,9
78,0,152.9,256.6,173.6,5.3,2,0,0,0,81,82,112,6
123,0,257.9,211.6,189.3,9.4,2,0,0,0,92,71,104,2
136,29,85.2,230.4,243.6,9,2,0,1,1,98,85,104,3
68,34,160,184.5,208.3,6.1,1,0,0,1,72,119,101,10
132,10,182.9,292.4,142.3,11.5,0,0,0,1,54,68,116,4
133,0,216.2,222.2,192,3.1,2,0,0,0,67,133,95,1
127,0,261.7,181.8,100.9,3.3,0,0,0,0,105,107,131,5
110,0,241.2,174.3,245.3,8.5,2,0,0,0,105,85,59,4
121,0,177.2,123.5,213.2,8.4,1,0,0,0,142,88,51,6
116,0,89.5,180.8,193.1,14,2,0,0,0,128,137,94,3
112,16,200.3,197.8,151.1,10.4,1,0,1,1,72,91,92,3
97,0,145,294.3,239.8,11,4,1,1,0,103,93,120,2
43,0,159.5,119.7,173.9,6.8,2,0,0,0,99,149,126,3
110,0,151.8,138,233.5,11.2,3,0,0,0,106,126,112,8
67,0,176.2,236,152.5,10.6,1,0,0,0,120,138,104,4
166,0,152.1,121,198,9.8,0,0,0,0,95,105,126,5
129,0,161.3,220.6,224.7,9.6,1,0,0,0,122,95,104,3
103,0,171.7,144.5,157.9,6.8,3,0,1,0,78,86,106,3
71,0,278.9,190.2,255.2,11.7,0,1,0,0,110,67,84,7
112,27,213,226.2,189.8,11.1,4,0,0,1,121,101,99,3
8,36,242.9,170.9,177.3,4.8,1,0,0,1,67,59,130,12
98,0,217.2,303.4,197.1,12.4,0,1,0,0,121,73,71,2
90,0,175.9,285.2,150.8,13,1,0,0,0,111,115,122,7
13,0,303.2,170.5,227.6,11.5,0,1,0,0,133,86,80,3
58,0,238.9,187.2,181.1,11.8,2,0,0,0,107,88,84,3
137,22,189.6,179,179.6,11.4,2,0,0,1,42,137,126,5
116,0,133.3,247.8,219,11.3,5,1,0,0,94,126,78,5
94,28,92.7,127.8,225.6,9.9,3,0,0,1,107,86,86,4
87,0,177.2,248.9,200.8,8.6,3,0,0,0,72,105,87,7
120,0,184.5,209,169.7,10.2,2,0,0,0,103,86,70,6
97,24,176.1,159.4,269.1,12.1,0,0,0,1,109,81,94,9
134,0,204.7,143.1,165.8,11,6,0,0,0,108,105,84,4
68,0,143.6,134.3,215.6,15.5,2,0,0,0,80,65,84,5
93,0,179.3,188.8,253.2,12.1,1,0,0,0,93,65,88,5
120,0,137.3,212.2,152.7,10.5,1,0,0,0,100,129,92,2
41,0,237.8,223.5,217.4,10.2,2,0,0,0,92,155,90,6
80,0,203.7,216.4,154.2,7.6,2,0,0,0,92,97,66,5
83,25,191.3,250.7,249.4,17.6,2,0,0,1,95,136,86,5
109,0,209.1,205,119.4,7.8,2,0,1,0,141,93,111,3
66,33,88.8,109.6,172.7,7.1,3,0,0,1,104,94,107,9
104,0,97.2,155.6,261.6,12.4,0,0,0,0,88,85,105,5
89,0,137.9,192.6,255.7,11,1,0,0,0,96,63,125,5
127,0,224.3,185.7,159.4,10,2,0,0,0,112,103,83,1
117,13,207.6,152.7,232.8,9.7,1,0,0,1,65,77,95,3
128,0,268.1,120.5,220.8,14.4,2,0,0,0,95,126,121,6
88,0,166.7,179.3,242.7,6.8,4,1,0,0,61,88,131,7
61,0,267.1,180.4,230.6,17.3,1,1,0,0,104,131,106,4
22,0,181.8,198.6,206.6,9.3,2,0,0,0,108,148,96,3
78,0,147.1,199.7,160.7,13.7,0,0,0,0,80,100,106,7
56,29,37.7,144.1,226.6,4.9,1,0,0,1,115,111,101,3
192,0,185,224.9,212.4,11.4,2,0,0,0,88,98,105,3
70,0,156.4,171,196.1,8.6,2,0,0,0,108,116,96,4
148,0,239.3,195.7,232.6,10.9,1,0,0,0,84,85,104,3
65,29,215.5,161.9,128.3,8.8,2,0,0,1,129,77,91,5
119,0,134.9,211.5,188.5,11.3,1,0,0,0,70,74,105,6
80,0,194.8,209.9,194.1,12.8,0,0,0,0,116,93,100,3
152,20,239.1,209.1,268.2,13.3,5,0,0,1,105,111,130,3
113,0,92.6,177.6,159.8,14.4,3,0,0,0,85,92,72,4
75,0,209.4,211.5,291.2,7.2,1,0,0,0,133,121,123,4
80,0,197.6,164.5,94,6.4,1,0,0,0,83,86,98,6
148,0,17.6,161.7,203.1,10.6,1,0,0,0,121,125,82,6
63,0,62.9,202.9,259,8.9,1,0,1,0,112,111,58,8
97,28,202.3,69.2,257.6,6.7,1,0,0,1,97,84,64,3
166,0,136.1,181.4,131.4,11.3,0,0,0,0,116,93,108,4
94,0,207,167.4,238.2,2.6,1,0,0,0,109,80,117,6
85,33,207.9,233.5,221.3,13.5,1,0,0,1,95,88,92,3
80,0,276.5,195.6,210.3,7.2,1,1,1,0,122,79,78,3
210,31,313.8,147.7,192.7,10.1,3,0,0,1,87,103,97,7
88,25,288.5,203.4,228.4,13,1,0,1,1,114,74,117,5
100,0,210.9,329.3,127.1,9.4,4,0,0,0,85,69,78,5
154,35,64.9,184.1,151.6,14.6,1,0,0,1,76,91,75,1
32,26,243.5,236.8,173.3,9,1,0,0,1,137,108,149,9
18,0,197,203.7,202,8.7,3,0,0,0,97,107,105,3
126,31,278,253.2,223.2,8.7,0,0,0,1,88,65,114,4
144,37,219.9,222.1,118.5,10,1,0,0,1,102,77,111,4
29,0,313.2,216.3,218.4,12.8,2,1,0,0,103,151,106,4
86,16,145.7,191,215.5,11.3,0,0,0,1,88,129,82,7
138,37,75.8,173.6,162.6,8.2,0,0,0,1,102,147,96,13
146,0,195.9,228.6,303.5,12.2,3,0,0,0,86,82,94,4
175,0,132,231.2,313.4,8.7,1,0,0,0,95,74,108,10
74,0,124,262.1,268.2,11.7,2,0,0,0,102,101,98,2
48,0,171.9,159,139.5,7.6,2,0,0,0,98,127,101,3
74,31,249.4,209.5,180.6,9.9,4,0,0,1,70,59,75,2
105,0,228.4,145.1,245.3,7.7,0,0,1,0,100,108,140,7
157,0,168.6,205.1,175.8,5.9,3,0,0,0,71,48,88,2
217,0,123.7,248.5,269.6,13.3,0,0,0,0,138,105,78,4
68,0,178.7,252.3,255.7,8.4,1,0,0,0,61,84,76,4
80,0,113.2,185.5,237.3,9.5,1,0,0,0,86,97,145,5
38,25,142.4,313.7,126.6,13.4,2,0,0,1,106,109,117,6
107,38,204.2,205.9,286.5,8.3,0,0,0,1,57,92,80,4
140,0,149.7,212.5,245.9,12.6,3,0,0,0,71,97,67,4
98,0,227.1,120.5,117,4.7,5,1,0,0,116,103,102,4
114,0,155.3,169.9,207,12.6,2,0,0,0,75,87,133,5
46,0,156.4,185.5,226.7,11.8,1,0,0,0,105,98,96,3
118,42,148.7,167.3,270.6,10.4,0,0,0,1,105,105,105,7
37,0,271.7,155.1,199.5,6.6,3,0,0,0,112,96,97,4
34,0,193.7,126.9,221.2,8.8,0,0,0,0,74,84,166,4
98,23,245.5,292.7,184,10.8,1,0,1,1,54,83,90,7
113,0,245.3,259.9,204.3,10.7,3,1,0,0,108,140,115,2
69,0,196.1,236.8,182.3,11.9,0,0,0,0,87,66,75,1
121,0,134.1,195.1,159.6,10.5,2,0,0,0,112,104,139,2
59,31,225,191.3,226.7,9.1,1,0,1,1,78,79,79,3
59,0,189.7,115.9,220.6,7.4,0,0,0,0,100,133,115,4
190,0,142.9,177.9,113.3,6.6,0,0,0,0,96,96,117,4
109,0,175.6,238,198.4,10.2,1,0,0,0,80,94,103,6
136,0,92.4,219,212.6,12.9,2,0,0,0,109,115,80,4
86,0,92.8,159.6,148.7,8.8,1,0,0,0,92,87,115,5
100,27,221.7,236.1,192.7,8,0,0,0,1,100,70,91,4
106,0,159.6,276.8,223.5,8.8,0,0,0,0,94,118,65,3
104,0,144.5,180.5,226,17,2,0,0,0,107,85,94,6
129,0,159.1,202.5,233.1,11.5,2,0,0,0,100,90,96,6
205,0,49.9,150.7,188.2,10.1,2,0,0,0,123,81,67,4
93,32,116.9,232.4,127.7,11,0,0,0,1,120,97,112,9
123,0,150,89.8,326,11.1,3,0,0,0,98,95,91,3
99,0,254.4,159.3,264.4,6,1,0,0,0,120,92,94,5
61,33,270.7,200.7,201.7,10.9,3,0,0,1,53,116,102,3
71,0,207,173.8,178.4,12.1,1,0,0,0,112,96,61,3
4,0,145.3,303.8,206.1,8.9,0,0,1,0,89,93,82,4
148,25,230.7,233.8,215.8,13.5,3,0,0,1,102,109,90,2
141,0,151.5,242.2,304.2,10.8,1,0,0,0,104,114,109,2
56,0,146.1,196.2,310.1,9.2,0,0,0,0,57,97,110,3
160,0,256,187.4,119.1,11.5,3,0,0,0,111,61,81,4
43,35,200.2,244.4,207.2,11.6,3,0,0,1,105,88,97,4
42,0,150.7,246.7,103.8,7,2,0,0,0,52,96,118,4
135,0,186,66,213.1,12.9,1,0,1,0,107,94,105,4
106,0,212.9,187,128.1,6.3,3,0,0,0,110,69,71,3
106,0,194.8,213.4,190.8,11.5,0,0,0,0,133,73,92,7
83,30,272.5,253,180.8,8.7,3,0,0,1,105,83,123,6
110,0,135.1,205.2,166.3,11.7,1,0,0,0,109,99,119,4
153,0,154.6,263,367.7,15.5,1,0,0,0,56,84,89,2
109,35,230.5,265.8,269.7,10.6,5,0,0,1,116,130,69,6
31,0,165.4,203.7,201.7,8.2,1,0,0,0,84,107,65,1
124,0,143.3,230.7,214.3,7.8,4,1,0,0,120,111,91,2
110,0,271.1,237,239.9,9.8,2,1,0,0,108,122,122,5
124,0,253.5,117.9,248.5,14,0,0,0,0,104,123,104,2
82,0,167.1,131.8,187.4,9.4,6,1,0,0,77,79,98,1
122,0,168.3,87.6,247.2,8.4,1,0,0,0,96,91,87,6
137,0,104.7,249.8,192.3,8.9,1,0,0,0,115,144,99,2
69,0,135.4,238.1,195.6,10.6,1,0,0,0,101,124,102,2
46,34,191.4,361.8,147.5,7.2,1,0,0,1,102,96,132,2
103,0,158.7,198.4,181.1,10.5,1,0,0,0,90,117,76,4
16,0,144.8,164.9,231.5,8.2,2,0,0,0,84,141,75,4
119,0,98.8,146.9,190.7,10,3,0,0,0,97,68,105,4
124,0,157.8,203.2,168.7,10,3,1,1,0,71,114,82,2
122,37,163,312.8,200,11.6,1,0,0,1,107,118,85,5
139,0,181.6,335.7,149.8,8.3,4,0,0,0,119,118,64,6
67,0,129,188,235,11.2,2,0,0,0,78,116,102,3
84,0,86,260.7,98.6,8.9,1,0,0,0,83,86,109,4
101,17,193.9,189.8,196.3,12.6,0,0,0,1,71,81,97,7
40,0,109.4,244.7,276.9,7.1,0,0,0,0,107,102,123,7
61,0,188.9,153.6,213.3,10.2,2,0,0,0,105,116,106,2
120,0,179.9,170,190.6,13.8,1,1,1,0,72,98,89,2
95,0,183.4,281.3,105.2,8.2,1,0,0,0,98,95,113,8
98,0,288.1,137.9,206.5,0,0,0,0,0,101,93,88,0
114,0,169.2,149.9,196.9,4.6,2,0,0,0,96,83,119,4
68,29,195.5,171.6,204,13.5,1,1,1,1,113,96,85,9
149,20,264.4,219.6,200.4,11.3,2,0,0,1,102,123,89,3
22,0,207.7,210.6,238.2,9.6,0,0,0,0,116,99,88,5
176,0,169.5,112.9,56.6,8.7,0,0,0,0,151,84,99,4
152,0,141.5,263,207.1,3.4,2,0,0,0,102,94,113,4
118,0,154.8,244,159.6,12.8,0,0,0,0,71,73,81,4
101,0,133.5,219.6,210,11.7,1,0,1,0,51,96,74,4
102,0,273.2,211.1,203.7,13.1,2,1,0,0,85,82,129,7
118,0,224.6,225.9,269,12.5,2,0,0,0,94,120,105,8
105,0,273.8,289.7,269.1,5.8,2,1,0,0,97,106,126,3
153,0,159.5,275.5,176.7,10.1,1,1,0,0,103,90,126,2
71,0,104,197,110.1,14.6,0,0,0,0,92,125,123,8
71,31,115.4,217.4,239.9,13.1,1,0,0,1,90,78,102,4
68,0,222.1,199.4,162.4,9.4,2,0,0,0,107,102,107,3
66,0,116.4,95.6,181.5,10.5,3,0,0,0,98,74,94,3
101,0,217.7,231.7,185.3,0,3,0,0,0,118,128,128,0
116,0,129.4,157.3,215.5,13.3,0,0,0,0,84,89,77,3
54,33,161.8,273,153.9,13.7,0,0,0,1,73,58,76,4
112,29,198.8,238.6,289.5,11.5,1,0,0,1,122,114,69,5
122,45,147.8,147.4,203.5,14,1,0,0,1,85,93,110,5
74,0,262.3,198.9,165.9,6.6,3,0,0,0,114,96,90,5
90,0,246.4,160.3,170.9,7.6,1,0,0,0,83,88,99,7
