prime_days,loot_collected,day_stream_hr,evennig_stream_hr,night_stream_hr,bits_donated,cs_contacts,churn,prime_student,used_sub,day_sessions,evennig_sessions,night_sessions,follows
12.8,0,29.7,48.6,51.04,7,1,0,0,0,11,11,12,1
7.3,0,31.42,53.76,36.3,10,0,0,0,0,11,9,10,4
5.2,0,31,26.68,35.22,7,4,1,0,0,11,11,9,2
12.6,3,25.86,35.3,30.9,10,1,0,1,1,13,12,11,4
12.4,0,37.7,36.4,43.64,7,1,0,0,0,8,13,13,3
13.7,0,41.76,45.06,44.32,12,0,0,0,0,12,10,13,3
7.1,0,47.6,55.7,38.62,12,0,1,0,0,9,10,14,5
13.9,0,42.22,41.38,38.78,6,0,0,0,0,11,11,7,2
10.7,3,39.78,41.4,31.96,13,3,0,0,1,9,9,8,2
14.7,0,42.56,40.82,31.24,11,1,0,0,0,8,10,12,1
11.6,0,27.48,24,26.06,13,3,0,0,0,13,10,7,1
6,4,38.36,53.56,40.1,13,2,0,0,1,8,14,7,2
3.8,0,29.8,9.84,32.66,14,0,0,0,0,10,8,10,6
6.3,0,23.42,49.92,32.44,12,3,0,0,0,12,9,9,2
9.4,0,21.6,48.38,50.42,11,3,0,0,0,8,16,10,2
13.1,0,22.56,39.88,28.54,11,0,0,0,0,14,12,11,3
15.8,0,35.18,37.66,37.66,11,1,0,0,0,11,9,10,3
13.9,0,47.32,33.98,42.46,12,1,1,0,0,11,11,12,1
7.7,0,33.88,36.98,46.86,2,1,0,0,0,11,15,9,4
14,0,25.92,49.24,34.42,10,3,0,0,0,8,10,13,5
7.2,0,35.42,36.94,34.82,8,1,0,0,0,10,11,10,3
5.2,2,26.66,36.82,54.58,14,1,0,0,1,7,13,11,1
10.3,0,33.56,42.58,41.64,13,5,0,0,0,13,13,8,2
7.4,4,34.92,62.12,46.94,9,1,0,0,1,11,12,10,2
12.4,0,30.06,51.18,27.34,13,2,0,0,0,11,12,7,2
8.5,3,56.64,47.94,29.9,7,5,0,0,1,11,11,8,1
11.3,2,31.56,32.3,54.3,9,5,1,0,1,9,6,10,1
7.1,0,28.24,29.82,34.28,7,2,0,0,0,14,9,8,1
17.7,3,46.04,39.22,43.08,11,1,0,0,1,11,8,11,1
4.9,0,47.56,41.78,33.56,16,2,1,1,0,10,12,9,3
10.6,0,40.8,33.7,32.8,14,3,1,1,0,9,7,11,2
6,0,44.22,35.72,40.54,8,1,0,0,0,11,5,9,2
4.3,0,35.44,28.52,62.82,13,4,0,0,0,10,6,15,1
6.6,0,23.6,49.62,42.88,6,1,0,0,0,14,10,13,3
12.5,0,32.76,51.12,38.58,16,0,0,0,0,8,9,10,2
11.4,1,28.26,46.08,44.74,10,3,0,0,1,10,9,9,2
11.2,0,54.5,45.22,31.82,17,3,1,0,0,12,10,10,3
10.1,2,23.78,45.66,36.02,9,2,0,0,1,12,10,12,3
7,0,1.58,27.28,31.32,13,0,0,0,0,10,9,9,1
5.9,0,31.9,33.44,27.72,11,0,0,0,0,10,13,11,2
5.9,0,30.04,37.14,42.5,13,1,0,0,0,7,10,13,1
12.4,3,28.9,52.46,45.3,12,2,0,0,1,4,11,9,4
9.9,0,28.14,42.18,45.98,13,2,0,0,0,9,10,13,2
15,0,33.84,43.36,35.88,13,1,0,0,0,13,9,11,2
8.1,0,44.16,29.7,36.78,8,2,0,0,0,8,9,10,2
8.6,0,43.26,53.26,42.8,5,0,0,0,0,10,8,11,2
8.4,0,33.9,31.52,19.64,11,0,0,0,0,10,10,7,4
11.8,4,51.26,51.62,43.1,12,1,0,0,1,12,10,13,1
8.9,0,35.94,59.96,37.06,8,1,0,0,0,13,10,12,2
9.3,0,53.2,26.02,33.16,14,3,0,0,0,12,9,7,3
8.5,0,19.34,38.76,34.34,10,2,0,0,0,10,10,9,2
16,0,16.54,38.92,31.8,11,0,0,0,0,12,10,6,5
2.8,0,33.64,32.34,38.48,11,3,0,0,0,9,10,12,2
7.3,0,57.28,35.64,42.84,11,1,1,0,0,11,7,16,7
15.6,0,34.86,37.32,51.64,13,3,0,0,0,10,13,11,3
3.3,0,38.12,32.34,37.98,13,1,0,1,0,10,11,14,3
7.7,0,35.1,41.02,49.04,18,4,0,0,0,9,8,10,2
11.9,0,26.68,40.92,39.38,12,1,0,0,0,11,8,11,4
9.1,3,40.92,27.2,42.1,7,3,0,0,1,10,10,9,1
10.2,0,48.44,46.64,37.7,7,3,0,0,0,9,9,13,3
8.6,4,50.62,42.02,19,12,3,0,0,1,12,10,10,2
8.2,0,26,37.06,35.74,9,0,0,0,0,11,9,11,2
8.9,0,21.18,37.92,34.18,13,0,0,0,0,16,15,7,4
8.6,0,38.84,38.76,38.4,10,3,0,0,0,10,10,13,4
13.4,0,36.76,24.7,32.14,7,1,0,0,0,12,10,11,1
9.2,0,39.3,38,32.64,11,2,0,0,0,9,9,10,1
8.7,0,36.9,34.4,36.68,14,3,0,0,0,9,11,10,2
6.4,0,52.38,29.62,29.04,14,0,0,0,0,12,10,8,2
8,0,40.48,52.04,35.48,10,3,0,0,0,12,7,12,3
16.5,4,33.48,34.54,38.52,10,3,0,0,1,12,10,12,2
15.3,3,33.54,49.36,40.78,8,1,0,0,1,11,10,12,6
4.1,3,38.34,38.6,29.88,12,1,0,0,1,11,9,10,2
10.8,0,48.04,46.06,43.4,6,2,0,0,0,8,11,9,1
10.4,3,37.82,35.64,39.86,12,1,0,0,1,12,10,11,2
11.5,0,25.54,36.58,34.58,11,1,0,0,0,7,9,10,4
8.7,0,41.04,19.9,37.9,14,1,0,0,0,11,13,8,2
15.9,3,30.72,43.38,32.26,13,2,0,0,1,10,9,10,2
11.9,0,30.9,38.72,36.18,14,2,0,0,0,13,9,15,2
6.9,0,30.74,38.8,51.22,15,1,0,0,0,11,11,12,3
8.7,4,34.24,37.16,45.52,11,1,0,1,1,14,11,10,2
9.3,0,65.62,30.34,60.7,9,1,1,0,0,11,9,12,2
15.4,0,29.18,41.64,36.18,15,0,1,1,0,7,15,11,5
5.7,4,40.24,56.02,30.84,12,1,0,0,1,8,13,11,1
13,0,27.82,49.2,41.44,12,5,0,0,0,8,12,13,5
15.1,0,23.78,55.66,38.96,14,2,0,0,0,13,7,7,5
16.2,0,43.52,55.8,50.14,11,2,1,0,0,9,8,7,2
6,0,29,41.82,65.7,15,1,0,0,0,14,10,12,1
8.1,0,40.7,57.92,42.58,9,3,0,0,0,9,7,8,2
13.2,0,48.02,36.08,26.68,8,3,0,0,0,12,10,13,3
8.6,0,16.76,48.04,31.72,7,1,0,0,0,13,10,11,4
13.6,0,53.96,45.76,51.5,11,1,1,0,0,11,11,11,4
12.1,3,25.26,41.92,38.5,11,1,0,0,1,9,11,13,1
10.5,2,17.62,35.18,53.98,10,2,0,0,1,13,15,9,1
10.5,4,43.7,39.34,30.22,10,2,0,0,1,7,8,11,2
5.1,3,47.36,52.68,36.22,12,1,0,0,1,7,10,10,4
6.4,0,24.82,38.56,32.58,7,3,0,0,0,12,11,9,3
8,3,36.84,33.5,42.56,10,0,0,1,1,14,11,12,5
5.6,0,44.54,55.4,20.36,14,4,0,0,0,14,9,10,2
12,0,29.84,38.72,49.78,12,1,0,0,0,10,9,12,3
10.3,0,41.3,36.04,44.12,13,3,0,0,0,13,12,10,2
16.4,3,31.94,33.76,48.82,10,3,0,0,1,11,12,13,5
11.6,3,40.94,41.88,42.58,7,2,0,0,1,12,10,7,1
12.1,0,42.64,24.14,48.88,8,1,0,0,0,8,12,11,2
5.5,0,53.92,34.34,43.8,9,1,0,1,0,13,10,10,3
18.3,0,23.34,42.76,42.86,10,2,0,0,0,10,12,12,3
10.4,0,52.68,47.1,20.4,13,0,0,0,0,11,12,15,2
9,0,28.04,42.78,24,8,1,0,0,0,10,11,13,1
8.2,0,39.54,25.52,28.42,14,1,0,0,0,11,9,11,2
10.1,0,27.24,44.18,39.38,14,3,0,0,0,10,11,12,4
0.9,2,17.7,35.76,45.74,12,2,0,0,1,9,11,10,2
9.7,0,43.06,48.48,55.96,13,0,0,0,0,6,10,11,5
9.4,0,53.84,38.76,51.52,9,3,1,0,0,11,15,7,1
12.7,3,40.76,53.42,45.02,8,0,0,0,1,12,5,11,3
12.5,4,53.68,44.44,23.52,11,0,0,0,1,12,11,11,2
14,0,31.82,53.96,44.08,11,1,0,0,0,11,11,12,2
9,0,22.88,25.54,50.62,11,2,0,0,0,13,16,11,3
6.7,0,27.78,41.78,46.48,10,2,0,0,0,7,11,9,2
11.3,0,37.2,47.48,29.62,13,1,0,0,0,6,11,9,3
12.1,3,34.08,50.9,43.92,16,0,0,0,1,10,9,13,3
9.3,0,32.9,46.18,29.98,10,4,0,0,0,10,9,10,2
12.1,0,33.72,33.72,19.06,13,1,0,0,0,13,10,6,2
5.3,0,52.24,50.16,35.2,10,0,1,0,0,12,11,12,1
7.5,0,38.1,35.68,32.48,14,1,0,0,0,10,8,12,3
13.2,0,36.22,62.88,49.34,5,2,0,0,0,13,11,9,5
16.2,0,35.42,22.94,30.72,7,3,0,0,0,14,13,9,3
14,0,32.1,48.1,46.7,12,1,0,0,0,12,11,13,2
9.1,0,26.94,59.06,39.1,7,2,0,0,0,12,10,13,3
7.3,3,39.64,27.82,39.82,9,2,0,0,1,11,13,14,1
9.5,0,45.78,51.14,41.6,11,4,1,1,0,14,8,12,1
14.5,0,48.34,27.16,55.52,14,0,0,0,0,14,10,13,2
10,0,26.22,35.24,17.94,5,1,0,0,0,11,9,9,2
12.2,0,46.82,40.04,47.48,14,2,0,0,0,11,13,9,5
10.9,0,40.02,60.18,47.2,12,0,0,0,0,8,12,7,3
8.2,0,30.8,18.88,57.52,11,1,0,0,0,11,12,10,4
6.5,3,44.84,37.92,44.56,10,0,0,0,1,11,10,8,2
5.2,0,29.66,36.32,31.12,9,3,0,0,0,9,8,11,3
13.6,3,34.92,35.32,42.88,9,2,0,0,1,8,12,10,3
7.5,0,27.7,30.64,43.12,12,1,0,0,0,11,9,11,4
14.6,0,21.8,53.16,45.66,13,1,0,0,0,7,10,8,1
10.5,0,32.46,42.5,42.94,12,4,0,0,0,10,10,12,4
4.8,0,42.16,37.92,31.52,17,2,0,0,0,9,10,10,2
4.5,0,28.48,63.74,44.82,12,1,0,0,0,11,8,11,4
10.6,4,44.7,47.02,28.02,11,2,0,0,1,11,10,9,3
3.3,0,36.5,46.42,29.84,8,2,0,0,0,7,10,9,1
6.8,0,43.92,28.22,41.14,11,2,0,0,0,10,15,11,2
10.6,0,38.72,47.64,35.28,13,0,0,0,0,7,9,11,2
14.1,0,38.48,31.38,35.16,11,0,0,0,0,12,9,9,3
9.8,0,47.24,37.88,30.72,14,0,0,0,0,13,11,11,2
9.4,3,46.64,22.66,23.6,17,0,0,0,1,9,11,8,2
6.5,0,31.76,37.7,37.86,10,2,0,0,0,6,14,9,2
8.5,0,25.22,54.94,36.88,10,1,0,0,0,12,13,10,2
7.1,0,58.08,50.78,52.66,11,3,1,0,0,11,10,13,3
11.2,3,12.12,33.18,26.56,14,0,0,0,1,12,10,10,4
11,0,29.68,38.76,41.2,7,0,0,0,0,10,10,11,3
11.1,0,49.3,43.26,35.92,13,2,0,0,0,11,9,10,2
7.4,0,59.62,40.26,42.94,10,2,1,0,0,12,10,9,2
10.5,0,23.86,37.02,31.4,11,2,0,0,0,9,12,8,2
4,0,48.5,46.58,30.8,10,0,0,0,0,9,10,9,4
12.8,2,44.42,32.12,43.76,14,0,1,1,1,9,11,11,1
12.3,0,47.24,54.78,45.4,11,2,1,0,0,14,9,8,3
12.2,0,28.84,42.44,33.86,10,0,0,0,0,9,8,9,2
11.4,2,30.92,48.32,32,13,3,0,0,1,10,11,12,1
10.2,3,27.48,35.34,37.64,11,2,0,0,1,10,9,10,3
12.6,0,20.74,25.4,65.86,15,0,0,0,0,10,11,7,1
15,0,27.32,41.88,32.22,13,4,1,0,0,12,9,8,1
6,0,57.96,51.12,48.56,12,2,1,0,0,11,12,8,2
12.3,0,52.18,33.7,35.66,14,3,0,0,0,9,11,10,3
13.8,0,39.24,35.3,46.48,16,0,1,1,0,13,9,11,1
2.9,0,39.12,25.28,29.72,15,1,0,0,0,8,8,9,2
11.1,0,44.44,32.5,36.98,12,4,0,0,0,10,12,12,4
3.7,0,34.58,36.6,45.28,10,0,1,1,0,12,9,10,1
11.1,0,49.96,48.48,46.36,12,0,1,0,0,11,11,8,2
8.1,0,30.9,43.24,45.96,14,1,0,0,0,9,10,9,2
4.6,0,18.08,55.24,29.3,13,1,0,0,0,11,8,12,1
6.9,3,53.76,49.32,54.38,17,0,0,0,1,8,9,11,2
12.5,0,21.22,31.52,38.5,9,1,0,0,0,10,12,7,2
4.3,0,5.4,32.18,55.9,11,3,0,0,0,12,10,10,2
12.7,3,28.02,44.68,51.58,4,1,0,0,1,6,12,8,5
9.4,0,49,36.08,52.58,10,1,0,0,0,12,10,11,3
4.6,0,39.34,41.18,43.32,12,3,0,0,0,9,8,12,3
7.3,3,26.24,21.3,44.34,11,2,0,0,1,10,10,10,3
14.6,3,29.92,47.96,58.7,8,2,0,0,1,10,13,14,2
9.3,0,47.96,50.36,33.72,11,1,0,0,0,7,10,12,5
5.2,4,28.42,38.6,50.68,11,1,0,0,1,8,10,9,2
20.2,0,23.08,35.74,37.14,6,3,0,0,0,14,7,12,2
12.9,4,38.6,44.96,39.52,11,2,0,0,1,10,9,10,4
9.4,0,41.22,44.92,51.34,13,1,0,0,0,5,12,8,1
10,0,32.06,44.26,30.08,12,0,0,0,0,14,10,12,1
4.3,0,39.98,57.68,36.12,12,1,0,0,0,11,8,11,4
13,0,42.62,41.24,32.68,9,0,0,0,0,11,11,10,2
12.4,0,35.66,47,47.94,11,3,0,0,0,11,12,12,1
9.2,0,50.46,41.4,56.92,12,3,1,1,0,12,12,10,3
4.8,0,39.54,27.34,48.88,14,4,0,0,0,7,13,9,3
9.8,3,22.22,43.58,49.62,7,2,0,0,1,11,11,11,2
10,0,19.3,42.04,29.28,13,1,1,0,0,9,14,11,2
7.9,0,31.38,24.44,37.82,12,3,0,0,0,11,9,11,3
16.4,0,24.66,34,33.18,13,1,0,0,0,8,9,8,1
10.5,0,38.74,36.64,58.74,11,1,0,0,0,11,13,8,3
8.9,0,41.38,33.54,31.14,11,0,0,1,0,14,11,9,2
12.6,0,49.96,52.38,33.36,13,3,1,0,0,10,10,11,2
9.6,0,28.8,44.94,45.54,10,1,0,0,0,11,8,10,4
12,4,59.9,32.68,29.34,12,0,0,0,1,9,9,9,3
21.2,0,45.2,60.92,36.24,13,2,1,0,0,13,9,14,2
7.2,0,27.52,28.7,54.74,10,2,0,0,0,11,10,11,3
15.5,3,42.34,27.84,29.34,12,1,0,1,1,13,13,9,2
8.9,0,17.94,35.96,29.14,10,2,0,0,0,8,9,12,2
12.6,0,39.52,49.3,57.06,13,2,0,1,0,13,12,11,4
17.2,0,54,51.32,33.7,12,2,1,0,0,11,12,11,3
7.5,0,44.94,38.4,42.44,12,3,0,0,0,12,8,10,6
14.3,0,38.86,24.72,45.9,11,2,0,0,0,10,14,10,1
16.6,0,9.54,52.88,47.04,14,0,1,1,0,9,10,10,2
13.2,0,38.02,36.44,55.96,13,1,0,0,0,11,12,11,1
9.4,0,17.9,67.98,34.58,8,1,1,1,0,10,11,8,1
9.9,0,36.52,30.9,39.2,13,0,0,0,0,9,12,6,3
13.6,4,41.1,59.7,42.84,7,1,0,0,1,9,12,11,2
11.9,0,46.3,53.38,42.2,8,1,0,0,0,9,10,12,5
11.5,0,50.26,50.5,23.66,10,3,1,1,0,7,10,12,1
16,0,34.24,48.7,35.64,13,2,0,0,0,11,13,10,2
16.6,0,39.58,50.2,27.66,12,2,0,0,0,9,12,9,1
12,0,26.96,40.82,47.68,7,1,0,0,0,10,11,11,4
17.3,0,38.28,33.7,21.86,11,1,0,0,0,12,14,10,2
15.6,0,34.9,39.48,47.7,11,0,0,0,0,7,12,9,1
7,0,35.48,45.24,50.82,11,0,0,0,0,13,11,8,2
4.1,0,36.42,42.3,41.48,7,1,0,0,0,9,11,13,1
13.2,0,44.48,33.08,41.68,12,0,0,0,0,9,8,10,2
4.7,0,9.56,35.78,30.52,14,0,1,1,0,12,13,10,4
16,0,24.36,17.86,30.14,11,1,0,0,0,10,10,10,3
18,0,28.7,37.86,34.98,9,3,0,0,0,13,12,9,3
9.3,0,32.98,42.08,45.88,8,2,0,0,0,7,9,11,2
10.9,0,38.72,29.74,56.5,14,2,0,0,0,6,12,11,1
8,0,20.22,52.64,27.54,8,0,0,0,0,13,11,8,3
5.4,3,18.46,38.62,19.86,12,2,0,0,1,9,10,12,2
12.1,0,33.78,24.78,53.26,3,2,0,0,0,13,10,11,4
15.7,3,43.84,41.2,38.48,15,1,0,0,1,11,11,12,3
17,4,35.62,48.56,48.6,13,0,0,0,1,13,11,10,2
13.8,0,29.3,56.9,35.2,14,3,0,0,0,11,15,10,3
9.2,4,34.46,53.24,45.64,12,1,0,0,1,12,10,9,3
12.6,0,38.18,29.94,38.28,13,1,0,0,0,15,8,9,2
4.1,0,46.42,65.42,45.3,11,3,1,0,0,8,9,12,1
16.7,0,33.84,34.66,43.3,13,4,1,0,0,13,11,7,2
9.1,0,24.76,63.8,47.52,8,2,0,0,0,11,13,8,2
12.7,0,19.2,35.4,32.44,10,3,0,0,0,12,7,13,2
8.8,3,18.68,50.4,37.8,11,1,0,0,1,11,10,11,1
11.3,0,18.12,34.12,27.48,6,1,0,0,0,13,10,8,5
7.8,0,30.58,51.32,34.72,6,2,0,0,0,9,9,12,3
12.3,0,51.58,42.32,37.86,10,2,0,0,0,10,8,11,1
13.6,3,17.04,46.08,48.72,9,2,0,1,1,10,9,11,2
6.8,4,32,36.9,41.66,7,1,0,0,1,8,12,11,5
13.2,1,36.58,58.48,28.46,12,0,0,0,1,6,7,12,2
13.3,0,43.24,44.44,38.4,4,2,0,0,0,7,14,10,1
12.7,0,52.34,36.36,20.18,4,0,0,0,0,11,11,14,3
11,0,48.24,34.86,49.06,9,2,0,0,0,11,9,6,2
12.1,0,35.44,24.7,42.64,9,1,0,0,0,15,9,6,3
11.6,0,17.9,36.16,38.62,14,2,0,0,0,13,14,10,2
11.2,2,40.06,39.56,30.22,11,1,0,1,1,8,10,10,2
9.7,0,29,58.86,47.96,11,4,1,1,0,11,10,12,1
4.3,0,31.9,23.94,34.78,7,2,0,0,0,10,15,13,2
11,0,30.36,27.6,46.7,12,3,0,0,0,11,13,12,4
6.7,0,35.24,47.2,30.5,11,1,0,0,0,12,14,11,2
16.6,0,30.42,24.2,39.6,10,0,0,0,0,10,11,13,3
12.9,0,32.26,44.12,44.94,10,1,0,0,0,13,10,11,2
10.3,0,34.34,28.9,31.58,7,3,0,1,0,8,9,11,2
7.1,0,55.78,38.04,51.04,12,0,1,0,0,11,7,9,4
11.2,3,42.6,45.24,37.96,12,4,0,0,1,13,11,10,2
0.8,4,48.58,34.18,35.46,5,1,0,0,1,7,6,13,6
9.8,0,43.44,60.68,39.42,13,0,1,0,0,13,8,8,1
9,0,35.18,57.04,30.16,13,1,0,0,0,12,12,13,4
1.3,0,60.64,34.1,45.52,12,0,1,0,0,14,9,8,2
5.8,0,47.78,37.44,36.22,12,2,0,0,0,11,9,9,2
13.7,3,37.92,35.8,35.92,12,2,0,0,1,5,14,13,3
11.6,0,26.66,49.56,43.8,12,5,1,0,0,10,13,8,3
9.4,3,18.54,25.56,45.12,10,3,0,0,1,11,9,9,2
8.7,0,35.44,49.78,40.16,9,3,0,0,0,8,11,9,4
12,0,36.9,41.8,33.94,11,2,0,0,0,11,9,7,3
9.7,3,35.22,31.88,53.82,13,0,0,0,1,11,9,10,5
13.4,0,40.94,28.62,33.16,11,6,0,0,0,11,11,9,2
6.8,0,28.72,26.86,43.12,16,2,0,0,0,8,7,9,3
9.3,0,35.86,37.76,50.64,13,1,0,0,0,10,7,9,3
12,0,27.46,42.44,30.54,11,1,0,0,0,10,13,10,1
4.1,0,47.56,44.7,43.48,11,2,0,0,0,10,16,9,3
8,0,40.74,43.28,30.84,8,2,0,0,0,10,10,7,3
8.3,3,38.26,50.14,49.88,18,2,0,0,1,10,14,9,3
10.9,0,41.82,41,23.88,8,2,0,1,0,15,10,12,2
6.6,4,17.76,21.92,34.54,8,3,0,0,1,11,10,11,5
10.4,0,19.44,31.12,52.32,13,0,0,0,0,9,9,11,3
8.9,0,27.58,38.52,51.14,11,1,0,0,0,10,7,13,3
12.7,0,44.86,37.14,31.88,10,2,0,0,0,12,11,9,1
11.7,2,41.52,30.54,46.56,10,1,0,0,1,7,8,10,2
12.8,0,53.62,24.1,44.16,15,2,0,0,0,10,13,13,3
8.8,0,33.34,35.86,48.54,7,4,1,0,0,7,9,14,4
6.1,0,53.42,36.08,46.12,18,1,1,0,0,11,14,11,2
2.2,0,36.36,39.72,41.32,10,2,0,0,0,11,15,10,2
7.8,0,29.42,39.94,32.14,14,0,0,0,0,8,10,11,4
5.6,3,7.54,28.82,45.32,5,1,0,0,1,12,12,11,2
19.2,0,37,44.98,42.48,12,2,0,0,0,9,10,11,2
7,0,31.28,34.2,39.22,9,2,0,0,0,11,12,10,2
14.8,0,47.86,39.14,46.52,11,1,0,0,0,9,9,11,2
6.5,3,43.1,32.38,25.66,9,2,0,0,1,13,8,10,3
11.9,0,26.98,42.3,37.7,12,1,0,0,0,7,8,11,3
8,0,38.96,41.98,38.82,13,0,0,0,0,12,10,10,2
15.2,2,47.82,41.82,53.64,14,5,0,0,1,11,12,13,2
11.3,0,18.52,35.52,31.96,15,3,0,0,0,9,10,8,2
7.5,0,41.88,42.3,58.24,8,1,0,0,0,14,13,13,2
8,0,39.52,32.9,18.8,7,1,0,0,0,9,9,10,3
14.8,0,3.52,32.34,40.62,11,1,0,0,0,13,13,9,3
6.3,0,12.58,40.58,51.8,9,1,0,1,0,12,12,6,4
9.7,3,40.46,13.84,51.52,7,1,0,0,1,10,9,7,2
16.6,0,27.22,36.28,26.28,12,0,0,0,0,12,10,11,2
9.4,0,41.4,33.48,47.64,3,1,0,0,0,11,8,12,3
8.5,4,41.58,46.7,44.26,14,1,0,0,1,10,9,10,2
8,0,55.3,39.12,42.06,8,1,1,1,0,13,8,8,2
21,4,62.76,29.54,38.54,11,3,0,0,1,9,11,10,4
8.8,3,57.7,40.68,45.68,13,1,0,1,1,12,8,12,3
10,0,42.18,65.86,25.42,10,4,0,0,0,9,7,8,3
15.4,4,12.98,36.82,30.32,15,1,0,0,1,8,10,8,1
3.2,3,48.7,47.36,34.66,9,1,0,0,1,14,11,15,5
1.8,0,39.4,40.74,40.4,9,3,0,0,0,10,11,11,2
12.6,4,55.6,50.64,44.64,9,0,0,0,1,9,7,12,2
14.4,4,43.98,44.42,23.7,10,1,0,0,1,11,8,12,2
2.9,0,62.64,43.26,43.68,13,2,1,0,0,11,16,11,2
8.6,2,29.14,38.2,43.1,12,0,0,0,1,9,13,9,4
13.8,4,15.16,34.72,32.52,9,0,0,0,1,11,15,10,7
14.6,0,39.18,45.72,60.7,13,3,0,0,0,9,9,10,2
17.5,0,26.4,46.24,62.68,9,1,0,0,0,10,8,11,5
7.4,0,24.8,52.42,53.64,12,2,0,0,0,11,11,10,1
4.8,0,34.38,31.8,27.9,8,2,0,0,0,10,13,11,2
7.4,4,49.88,41.9,36.12,10,4,0,0,1,7,6,8,1
10.5,0,45.68,29.02,49.06,8,0,0,1,0,10,11,14,4
15.7,0,33.72,41.02,35.16,6,3,0,0,0,8,5,9,1
21.7,0,24.74,49.7,53.92,14,0,0,0,0,14,11,8,2
6.8,0,35.74,50.46,51.14,9,1,0,0,0,7,9,8,2
8,0,22.64,37.1,47.46,10,1,0,0,0,9,10,15,3
3.8,3,28.48,62.74,25.32,14,2,0,0,1,11,11,12,3
10.7,4,40.84,41.18,57.3,9,0,0,0,1,6,10,8,2
14,0,29.94,42.5,49.18,13,3,0,0,0,8,10,7,2
9.8,0,45.42,24.1,23.4,5,5,1,0,0,12,11,11,2
11.4,0,31.06,33.98,41.4,13,2,0,0,0,8,9,14,3
4.6,0,31.28,37.1,45.34,12,1,0,0,0,11,10,10,2
11.8,5,29.74,33.46,54.12,11,0,0,0,1,11,11,11,4
3.7,0,54.34,31.02,39.9,7,3,0,0,0,12,10,10,2
3.4,0,38.74,25.38,44.24,9,0,0,0,0,8,9,17,2
9.8,3,49.1,58.54,36.8,11,1,0,1,1,6,9,9,4
11.3,0,49.06,51.98,40.86,11,3,1,0,0,11,14,12,1
6.9,0,39.22,47.36,36.46,12,0,0,0,0,9,7,8,1
12.1,0,26.82,39.02,31.92,11,2,0,0,0,12,11,14,1
5.9,4,45,38.26,45.34,10,1,0,1,1,8,8,8,2
5.9,0,37.94,23.18,44.12,8,0,0,0,0,10,14,12,2
19,0,28.58,35.58,22.66,7,0,0,0,0,10,10,12,2
10.9,0,35.12,47.6,39.68,11,1,0,0,0,8,10,11,3
13.6,0,18.48,43.8,42.52,13,2,0,0,0,11,12,8,2
8.6,0,18.56,31.92,29.74,9,1,0,0,0,10,9,12,3
10,3,44.34,47.22,38.54,8,0,0,0,1,10,7,10,2
10.6,0,31.92,55.36,44.7,9,0,0,0,0,10,12,7,2
10.4,0,28.9,36.1,45.2,17,2,0,0,0,11,9,10,3
12.9,0,31.82,40.5,46.62,12,2,0,0,0,10,9,10,3
20.5,0,9.98,30.14,37.64,11,2,0,0,0,13,9,7,2
9.3,4,23.38,46.48,25.54,11,0,0,0,1,12,10,12,5
12.3,0,30,17.96,65.2,12,3,0,0,0,10,10,10,2
9.9,0,50.88,31.86,52.88,6,1,0,0,0,12,10,10,3
6.1,4,54.14,40.14,40.34,11,3,0,0,1,6,12,11,2
7.1,0,41.4,34.76,35.68,13,1,0,0,0,12,10,7,2
0.4,0,29.06,60.76,41.22,9,0,0,1,0,9,10,9,2
14.8,3,46.14,46.76,43.16,14,3,0,0,1,11,11,9,1
14.1,0,30.3,48.44,60.84,11,1,0,0,0,11,12,11,1
5.6,0,29.22,39.24,62.02,10,0,0,0,0,6,10,11,2
16,0,51.2,37.48,23.82,12,3,0,0,0,12,7,9,2
4.3,4,40.04,48.88,41.44,12,3,0,0,1,11,9,10,2
4.2,0,30.14,49.34,20.76,7,2,0,0,0,6,10,12,2
13.5,0,37.2,13.2,42.62,13,1,0,1,0,11,10,11,2
10.6,0,42.58,37.4,25.62,7,3,0,0,0,11,7,8,2
10.6,0,38.96,42.68,38.16,12,0,0,0,0,14,8,10,4
8.3,3,54.5,50.6,36.16,9,3,0,0,1,11,9,13,3
11,0,27.02,41.04,33.26,12,1,0,0,0,11,10,12,2
15.3,0,30.92,52.6,73.54,16,1,0,0,0,6,9,9,1
10.9,4,46.1,53.16,53.94,11,5,0,0,1,12,13,7,3
3.1,0,33.08,40.74,40.34,9,1,0,0,0,9,11,7,1
12.4,0,28.66,46.14,42.86,8,4,1,0,0,12,12,10,1
11,0,54.22,47.4,47.98,10,2,1,0,0,11,13,13,3
12.4,0,50.7,23.58,49.7,14,0,0,0,0,11,13,11,1
8.2,0,33.42,26.36,37.48,10,6,1,0,0,8,8,10,1
12.2,0,33.66,17.52,49.44,9,1,0,0,0,10,10,9,3
13.7,0,20.94,49.96,38.46,9,1,0,0,0,12,15,10,1
6.9,0,27.08,47.62,39.12,11,1,0,0,0,11,13,11,1
4.6,4,38.28,72.36,29.5,8,1,0,0,1,11,10,14,1
10.3,0,31.74,39.68,36.22,11,1,0,0,0,9,12,8,2
1.6,0,28.96,32.98,46.3,9,2,0,0,0,9,15,8,2
11.9,0,19.76,29.38,38.14,10,3,0,0,0,10,7,11,2
12.4,0,31.56,40.64,33.74,10,3,1,1,0,8,12,9,1
12.2,4,32.6,62.56,40,12,1,0,0,1,11,12,9,3
13.9,0,36.32,67.14,29.96,9,4,0,0,0,12,12,7,3
